FIPS,"Berries, Other",Berry Totals,Blackberries,Blueberries,Boysenberries,Cranberries,Currants,Loganberries,Raspberries,Strawberries
1001,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,1.0,41.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0
1005,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,0.0,25.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,6.0
1013,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
1019,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,0.0,20.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0
1027,0.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,3.0,10.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,0.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
1035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1037,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,0.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
1041,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,0.0,14.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0
1045,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0
1047,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,0.0,13.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0
1051,0.0,20.0,7.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0
1053,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1057,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,0.0,13.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0
1063,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0
1069,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
1071,0.0,11.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0
1073,0.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
1077,0.0,13.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
1087,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,0.0,13.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0
1091,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,0.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0
1097,0.0,18.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0
1099,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
1103,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1107,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
1111,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1115,0.0,11.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,0.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
1121,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,0.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
1125,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0
1127,0.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
2010,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
2020,7.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,10.0
2090,5.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,24.0,5.0
2110,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2122,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0
4003,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
4011,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4013,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4015,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4019,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4025,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5001,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5003,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5005,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
5007,0.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
5009,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5013,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5015,0.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,1.0
5017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5029,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5033,7.0,22.0,16.0,8.0,0.0,0.0,0.0,0.0,5.0,1.0
5035,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5039,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5041,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5043,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5045,1.0,14.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0
5051,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5053,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5055,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5057,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
5059,0.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
5061,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5063,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5065,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5069,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5071,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0
5077,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5079,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
5081,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5083,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
5085,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5087,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
5089,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
5091,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5097,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5099,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5101,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
5103,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5105,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5107,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,0.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,0.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
5121,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5125,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5127,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5129,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
5131,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5135,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
5137,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5139,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5141,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
5143,2.0,31.0,18.0,14.0,0.0,0.0,0.0,0.0,8.0,7.0
5145,0.0,11.0,7.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0
5147,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6001,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
6005,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
6007,0.0,34.0,21.0,9.0,8.0,0.0,0.0,0.0,12.0,9.0
6009,1.0,14.0,4.0,8.0,3.0,0.0,0.0,0.0,8.0,6.0
6011,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6013,1.0,22.0,1.0,2.0,8.0,0.0,2.0,3.0,0.0,10.0
6015,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0
6017,1.0,87.0,42.0,57.0,9.0,0.0,0.0,2.0,38.0,26.0
6019,2.0,43.0,14.0,17.0,6.0,0.0,1.0,0.0,1.0,7.0
6021,0.0,13.0,8.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0
6023,6.0,86.0,25.0,24.0,9.0,0.0,6.0,12.0,25.0,49.0
6025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6027,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
6029,0.0,27.0,4.0,12.0,4.0,0.0,0.0,1.0,7.0,10.0
6031,0.0,21.0,7.0,3.0,4.0,0.0,0.0,0.0,3.0,14.0
6033,3.0,15.0,3.0,0.0,0.0,0.0,3.0,0.0,14.0,1.0
6035,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
6037,4.0,39.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,23.0
6039,0.0,12.0,7.0,8.0,3.0,0.0,0.0,0.0,2.0,8.0
6041,2.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0
6043,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
6045,9.0,69.0,22.0,4.0,8.0,0.0,0.0,3.0,19.0,31.0
6047,1.0,30.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,25.0
6053,1.0,121.0,23.0,4.0,8.0,0.0,0.0,2.0,24.0,99.0
6055,0.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0
6057,3.0,64.0,31.0,14.0,11.0,0.0,0.0,0.0,27.0,25.0
6059,0.0,19.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0
6061,0.0,56.0,36.0,15.0,9.0,0.0,0.0,0.0,10.0,8.0
6065,7.0,42.0,9.0,10.0,6.0,0.0,0.0,2.0,13.0,16.0
6067,0.0,46.0,18.0,6.0,0.0,0.0,0.0,2.0,0.0,34.0
6069,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6071,5.0,43.0,6.0,3.0,4.0,0.0,0.0,0.0,3.0,30.0
6073,1.0,110.0,38.0,33.0,15.0,0.0,0.0,7.0,14.0,44.0
6077,0.0,38.0,4.0,10.0,4.0,0.0,0.0,0.0,8.0,22.0
6079,8.0,87.0,40.0,25.0,15.0,0.0,1.0,0.0,31.0,36.0
6081,4.0,24.0,8.0,4.0,4.0,0.0,0.0,0.0,2.0,15.0
6083,1.0,123.0,12.0,12.0,3.0,0.0,0.0,0.0,21.0,105.0
6085,2.0,30.0,12.0,3.0,2.0,0.0,0.0,0.0,12.0,12.0
6087,2.0,122.0,37.0,12.0,1.0,0.0,0.0,3.0,61.0,52.0
6089,5.0,58.0,22.0,10.0,12.0,0.0,0.0,4.0,15.0,23.0
6091,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6093,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0
6095,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6097,0.0,97.0,52.0,19.0,14.0,0.0,1.0,0.0,33.0,39.0
6099,0.0,22.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,16.0
6101,0.0,19.0,13.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0
6103,0.0,15.0,1.0,8.0,7.0,0.0,0.0,0.0,1.0,6.0
6105,0.0,33.0,9.0,9.0,0.0,0.0,0.0,2.0,14.0,12.0
6107,1.0,64.0,34.0,15.0,8.0,0.0,0.0,2.0,6.0,16.0
6109,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6111,2.0,99.0,15.0,17.0,2.0,0.0,0.0,0.0,21.0,74.0
6113,4.0,22.0,9.0,4.0,7.0,0.0,0.0,0.0,0.0,14.0
6115,0.0,20.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,13.0
8001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8005,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
8013,2.0,26.0,4.0,5.0,0.0,0.0,0.0,0.0,16.0,11.0
8021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8029,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0
8031,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8033,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
8035,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
8039,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8041,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8043,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
8045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8059,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8067,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
8069,1.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0
8071,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8077,3.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0
8081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8083,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
8085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8099,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8101,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8113,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8123,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
9001,0.0,41.0,4.0,24.0,0.0,0.0,1.0,0.0,18.0,9.0
9003,7.0,84.0,11.0,56.0,0.0,0.0,1.0,0.0,32.0,41.0
9005,2.0,85.0,18.0,71.0,0.0,0.0,2.0,0.0,27.0,31.0
9007,5.0,35.0,3.0,22.0,0.0,0.0,5.0,0.0,17.0,9.0
9009,6.0,60.0,2.0,36.0,0.0,3.0,0.0,0.0,17.0,32.0
9011,1.0,51.0,4.0,37.0,0.0,1.0,2.0,0.0,17.0,20.0
9013,0.0,61.0,4.0,38.0,0.0,1.0,0.0,0.0,21.0,26.0
9015,0.0,52.0,5.0,52.0,0.0,1.0,3.0,0.0,14.0,20.0
10001,1.0,22.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,17.0
10003,6.0,12.0,9.0,7.0,0.0,0.0,0.0,0.0,6.0,9.0
10005,1.0,23.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,14.0
12001,0.0,109.0,14.0,87.0,0.0,0.0,0.0,0.0,2.0,9.0
12003,2.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
12005,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
12007,0.0,16.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0
12009,2.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
12011,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
12013,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12015,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
12017,0.0,23.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0
12019,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
12021,3.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0
12023,2.0,31.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0
12027,0.0,24.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0
12029,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12031,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0
12033,4.0,41.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
12035,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12039,2.0,22.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
12041,0.0,26.0,9.0,22.0,0.0,0.0,0.0,0.0,1.0,3.0
12043,3.0,13.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
12047,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
12049,0.0,14.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0
12051,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12053,0.0,36.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0
12055,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0
12057,0.0,255.0,9.0,130.0,0.0,0.0,0.0,0.0,0.0,127.0
12059,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12061,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
12063,0.0,17.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
12065,0.0,31.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
12067,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12069,2.0,39.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0
12071,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
12073,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
12075,0.0,23.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
12077,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12079,0.0,16.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
12081,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
12083,0.0,73.0,16.0,53.0,0.0,0.0,0.0,0.0,0.0,10.0
12085,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
12086,8.0,26.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,6.0
12089,3.0,31.0,5.0,26.0,0.0,0.0,0.0,0.0,5.0,2.0
12091,0.0,29.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0
12093,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12095,0.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0
12097,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12099,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
12101,0.0,37.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0
12103,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
12105,2.0,126.0,4.0,112.0,0.0,0.0,0.0,0.0,0.0,14.0
12107,0.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
12109,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
12111,0.0,7.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0
12113,0.0,10.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
12115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12117,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0
12119,0.0,45.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,4.0
12121,0.0,42.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0
12123,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
12125,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
12127,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
12129,0.0,14.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
12131,0.0,30.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
12133,0.0,23.0,8.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0
13001,0.0,25.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0
13003,0.0,12.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
13005,0.0,87.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
13009,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13011,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13013,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
13015,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
13017,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13019,0.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
13021,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13023,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13025,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
13027,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13031,0.0,10.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
13033,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
13035,0.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0
13039,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
13043,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
